1280	0.00000000	4.28000550	2952.97780000
1296	-0.02000000	4.34000590	3021.97310000
1312	-0.01000000	4.32500600	3091.04610000
1328	-0.02000000	4.37000610	3160.17380000
1344	0.00000000	4.39000650	3230.15890000
1360	0.02000000	4.50000760	3296.72390000
1376	0.00000000	4.56000850	3368.96970000
1392	0.00000000	4.59000920	3442.01030000
1408	0.00000000	4.64000990	3515.70090000
1424	0.00000000	4.63000970	3589.66210000
1440	0.00000000	4.64000990	3663.82280000
1456	0.00000000	4.72001080	3738.43210000
1472	0.00000000	4.76001170	3809.39260000
1488	0.00000000	4.80001210	3885.72290000
1504	0.00000000	4.85001280	3962.74320000
1520	0.01000000	4.90501360	4040.57690000
1536	0.00000000	4.96001480	4119.50390000
1552	0.01000000	5.01501560	4199.11620000
1568	0.01000000	5.05001640	4274.53270000
1584	0.00000000	5.12501720	4356.12110000
1600	0.00000000	5.16501810	4438.61040000
1616	0.03000000	5.21001860	4521.36820000
1632	0.03000000	5.29001950	4605.44780000
1648	0.02000000	5.34502030	4690.60640000
1664	0.00000000	5.40502120	4776.66110000
1680	0.00000000	5.45502230	4858.14650000
1696	0.01000000	5.47002270	4945.34910000
1712	0.00000000	5.51502320	5033.19780000
1728	0.00000000	5.52502350	5122.03810000
1744	0.00000000	5.63502360	5211.94820000
1760	-0.01000000	5.69002290	5303.29690000
1776	0.00000000	5.71002240	5389.49610000
1792	0.00000000	5.79002290	5481.99460000
1808	0.00000000	5.83002380	5575.23440000
1824	-0.01000000	5.86502410	5669.44240000
1840	0.00000000	5.77002380	5763.26560000
1856	0.00000000	5.93002320	5857.48630000
1872	0.00000000	5.93002370	5953.01710000
1888	0.02000000	6.04502390	6042.82130000
1904	0.00000000	6.05502410	6139.76710000
1920	0.00000000	6.11502460	6237.13820000
1936	0.03000000	6.20002510	6335.44630000
1952	0.00000000	6.33502580	6436.04980000
1968	0.00000000	6.34502600	6537.56050000
1984	0.00000000	6.40502640	6633.45460000
2000	0.00000000	6.52502680	6736.90430000
2016	0.00000000	6.52502680	6841.25390000
2032	0.01000000	6.58002810	6946.01660000
2048	0.00000000	6.62502910	7051.73440000
2064	0.02000000	6.68503050	7158.19040000
2080	0.00000000	6.72502990	7265.85640000
2096	0.00000000	6.72502990	7366.68260000
2112	0.01000000	6.79003100	7474.74610000
2128	0.00000000	6.84503220	7583.81540000
2144	0.01000000	6.84003210	7693.28810000
2160	0.00000000	6.89503340	7803.17630000
2176	-0.01000000	6.89003320	7913.57520000
2192	0.01000000	6.97003360	8017.44730000
2208	0.01000000	7.00003430	8129.04740000
2224	0.00000000	7.06503580	8241.46480000
2240	0.00000000	7.11503700	8355.02730000
2256	0.01000000	7.14003750	8469.07910000
2272	0.02000000	7.20503850	8584.05080000
