10	0.08100001	0.00405000	0.00202500
20	0.07099999	0.01165000	0.00987500
30	0.08500000	0.01945000	0.02542500
40	0.08400000	0.02790000	0.04910000
50	0.08700000	0.03645000	0.08127499
60	0.08400001	0.04500000	0.12199999
70	0.08700000	0.05355000	0.17127499
80	0.08099999	0.06195000	0.22902499
90	0.08300000	0.07015000	0.29507500
100	0.08600001	0.07860000	0.36945000
110	0.08600000	0.08720000	0.45235002
120	0.08200000	0.09560000	0.54375005
130	0.08500000	0.10395000	0.64352506
140	0.08099999	0.11225000	0.75162506
150	0.08000000	0.12029999	0.86790007
160	0.08500000	0.12854999	0.99232507
170	0.07300000	0.13644999	1.12482500
180	0.07900001	0.14404999	1.26507500
190	0.08300000	0.15214999	1.41317500
200	0.08600000	0.16059999	1.56955000
210	0.08600001	0.16919999	1.73445000
220	0.08099999	0.17754999	1.90782500
230	0.08400001	0.18579999	2.08950000
240	0.07900000	0.19394998	2.27937480
250	0.08100001	0.20194998	2.47732470
260	0.08300000	0.21014999	2.68337460
270	0.08300000	0.21844999	2.89767460
280	0.08200000	0.22669999	3.12024950
290	0.08400001	0.23500000	3.35109950
300	0.07599999	0.24300000	3.59009960
310	0.07600000	0.25060001	3.83689950
320	0.08000000	0.25840002	4.09139970
330	0.08700000	0.26675001	4.35397480
340	0.08600000	0.27540001	4.62504960
350	0.07900000	0.28365001	4.90457440
360	0.08200000	0.29170001	5.19224930
370	0.08400001	0.30000001	5.48809910
380	0.07600000	0.30800000	5.79209900
390	0.08300000	0.31595001	6.10407400
400	0.06999999	0.32359999	6.42384910
410	0.08900000	0.33155000	6.75142430
420	0.07800000	0.33989999	7.08714910
430	0.08300000	0.34794998	7.43107410
440	0.08200000	0.35619998	7.78314920
450	0.08500000	0.36454996	8.14352420
460	0.08400001	0.37299997	8.51229950
470	0.08100001	0.38124996	8.88942430
480	0.08500000	0.38954997	9.27482410
490	0.08400001	0.39799997	9.66859910
500	0.08000000	0.40619996	10.07069900
510	0.06899999	0.41364995	10.48062300
520	0.08300000	0.42124996	10.89807300
530	0.09000001	0.42989996	11.32364800
540	0.08400001	0.43859997	11.75789800
550	0.07600000	0.44659996	12.20049900
560	0.07600000	0.45419997	12.65089900
570	0.08100001	0.46204996	13.10902400
580	0.08400001	0.47029996	13.57519900
590	0.08100001	0.47854996	14.04962400
600	0.08100001	0.48664996	14.53222500
610	0.07500000	0.49444997	15.02277500
620	0.08200000	0.50229996	15.52115000
630	0.08100001	0.51044995	16.02752500
640	0.08200000	0.51859993	16.54204900
650	0.08200000	0.52679992	17.06474900
660	0.07799999	0.53479993	17.59554900
670	0.08300000	0.54284996	18.13437300
680	0.07500000	0.55074996	18.68117300
690	0.07900000	0.55844998	19.23577300
700	0.08400001	0.56659997	19.79829800
710	0.08200000	0.57489997	20.36904700
720	0.08200000	0.58309996	20.94804800
730	0.07900000	0.59114999	21.53517300
740	0.07700000	0.59894997	22.13022400
750	0.08200000	0.60689998	22.73314900
760	0.08700001	0.61534995	23.34427300
770	0.08400000	0.62389994	23.96389800
780	0.08200000	0.63219994	24.59194800
790	0.07900000	0.64024997	25.22817200
800	0.08000000	0.64819998	25.87239600
810	0.08500000	0.65644997	26.52472100
820	0.08200000	0.66479999	27.18534700
830	0.06800000	0.67229998	27.85389700
840	0.09000001	0.68019998	28.53014800
850	0.07800000	0.68860000	29.21454800
860	0.07600000	0.69630003	29.90699800
870	0.08600000	0.70440000	30.60734700
880	0.08000001	0.71270001	31.31589700
