1904	-0.01000000	-0.07960039	-0.77940178
1920	0.00000000	-0.08050041	-0.79222691
1936	0.00000000	-0.08070042	-0.80513400
1952	0.00000000	-0.08160043	-0.81810397
1968	0.00000000	-0.08250044	-0.83124101
1984	0.00000000	-0.08350045	-0.84452504
2000	-0.01000000	-0.08450046	-0.85796899
2016	0.00000000	-0.08520047	-0.87154979
2032	-0.01000000	-0.08640049	-0.88527679
2048	0.00000000	-0.08750051	-0.89918673
2064	-0.01000000	-0.08760051	-0.91318363
2080	0.01000000	-0.08780051	-0.92723256
2096	0.01000000	-0.08840051	-0.94131970
2112	0.00000000	-0.08890051	-0.95555592
2128	0.00000000	-0.08970053	-0.96986300
2144	0.00000000	-0.09000053	-0.98424119
2160	-0.01000000	-0.09090054	-0.99871826
2176	-0.01000000	-0.09120055	-1.01326300
2192	0.00000000	-0.09180055	-1.02791710
2208	-0.01000000	-0.09220055	-1.04262940
2224	0.01000000	-0.09260056	-1.05743120
2240	0.00000000	-0.09310057	-1.07228420
2256	-0.01000000	-0.09370058	-1.08723130
2272	0.00000000	-0.09400058	-1.10226400
2288	0.00000000	-0.09420058	-1.11732540
2304	-0.01000000	-0.09520059	-1.13248360
2320	-0.01000000	-0.09580060	-1.14777090
2336	0.00000000	-0.09630060	-1.16316680
2352	-0.02000000	-0.09730061	-1.17865480
2368	-0.01000000	-0.09780062	-1.19425710
2384	0.00000000	-0.09770062	-1.20989540
2400	0.00000000	-0.09810062	-1.22556110
2416	0.00000000	-0.09850063	-1.24128520
2432	0.00000000	-0.09930065	-1.25714850
2448	-0.03000000	-0.10060065	-1.27311750
2464	-0.01000000	-0.10160067	-1.28927040
2480	0.00000000	-0.10280069	-1.30564050
2496	0.00000000	-0.10340070	-1.32213350
2512	0.00000000	-0.10420071	-1.33869410
2528	0.00000000	-0.10440071	-1.35536220
2544	0.01000000	-0.10490071	-1.37209940
2560	0.00000000	-0.10510071	-1.38889360
2576	0.00000000	-0.10550072	-1.40576170
2592	0.00000000	-0.10600073	-1.42269920
2608	0.01000000	-0.10550072	-1.43962970
2624	-0.01000000	-0.10610073	-1.45655390
2640	0.00000000	-0.10640073	-1.47354410
2656	0.00000000	-0.10690074	-1.49061810
2672	0.00000000	-0.10750074	-1.50779690
2688	0.00000000	-0.10760074	-1.52502120
2704	0.00000000	-0.10800075	-1.54225640
2720	0.00000000	-0.10860076	-1.55959860
2736	0.00000000	-0.10930077	-1.57705270
2752	0.00000000	-0.11020079	-1.59461380
2768	0.01000000	-0.11080079	-1.61227800
2784	-0.01000000	-0.11150080	-1.63006710
2800	0.01000000	-0.11220080	-1.64798800
2816	0.00000000	-0.11290082	-1.66600610
2832	0.00000000	-0.11360083	-1.68411110
2848	0.00000000	-0.11410084	-1.70233910
2864	0.00000000	-0.11420084	-1.72059090
2880	0.01000000	-0.11520085	-1.73895120
2896	0.00000000	-0.11580086	-1.75741850
2912	0.00000000	-0.11640086	-1.77602310
2928	0.00000000	-0.11670087	-1.79467640
2944	0.00000000	-0.11680087	-1.81336260
2960	0.00000000	-0.11720087	-1.83210400
2976	-0.02000000	-0.11800089	-1.85090610
2992	0.00000000	-0.11910091	-1.86989430
3008	0.00000000	-0.12020092	-1.88905360
3024	-0.01000000	-0.12060093	-1.90830370
3040	0.00000000	-0.12030093	-1.92758690
3056	0.01000000	-0.12130094	-1.94693720
3072	0.01000000	-0.12170095	-1.96640530
3088	0.00000000	-0.12200096	-1.98591830
3104	-0.01000000	-0.12300096	-2.00554010
3120	-0.02000000	-0.12370098	-2.02526930
3136	-0.01000000	-0.12430099	-2.04509880
3152	-0.03000000	-0.12500098	-2.06502940
3168	0.00000000	-0.12570100	-2.08508010
3184	0.00000000	-0.12650101	-2.10529040
3200	0.00000000	-0.12730102	-2.12563750
3216	-0.01000000	-0.12760103	-2.14601950
3232	0.00000000	-0.12870105	-2.16653230
3248	0.00000000	-0.12900105	-2.18713000
3264	0.00000000	-0.12930106	-2.20781900
3280	0.00000000	-0.12940106	-2.22848700
3296	-0.01000000	-0.12990107	-2.24921680
3312	-0.01000000	-0.13000107	-2.26996800
3328	-0.01000000	-0.13000107	-2.29075930
3344	-0.01000000	-0.13080108	-2.31163260
3360	-0.02000000	-0.13140109	-2.33260350
3376	0.00000000	-0.13230111	-2.35369800
3392	-0.02000000	-0.13270111	-2.37489130
3408	-0.01000000	-0.13390113	-2.39622520
3424	0.00000000	-0.13490115	-2.41772790
3440	0.00000000	-0.13530116	-2.43932990
3456	0.00000000	-0.13650118	-2.46110340
3472	-0.02000000	-0.13720119	-2.48300000
3488	-0.01000000	-0.13800120	-2.50500820
3504	-0.01000000	-0.13910122	-2.52716590
3520	0.00000000	-0.13920122	-2.54944540
3536	0.00000000	-0.13980123	-2.57176660
3552	0.00000000	-0.14060125	-2.59421420
3568	0.01000000	-0.14090125	-2.61676740
3584	-0.01000000	-0.14150126	-2.63935780
3600	0.00000000	-0.14230128	-2.66208290
3616	0.00000000	-0.14340129	-2.68498020
3632	0.00000000	-0.14360130	-2.70794130
3648	0.01000000	-0.14400131	-2.73093820
3664	0.00000000	-0.14420131	-2.75397610
3680	-0.02000000	-0.14410131	-2.77702640
3696	-0.02000000	-0.14500132	-2.80014110
3712	-0.01000000	-0.14570133	-2.82338640
3728	0.01000000	-0.14600134	-2.84673710
3744	-0.01000000	-0.14680135	-2.87017680
3760	0.00000000	-0.14720136	-2.89368530
3776	0.00000000	-0.14780137	-2.91730900
3792	0.00000000	-0.14770137	-2.94095640
3808	0.01000000	-0.14800137	-2.96464200
3824	0.00000000	-0.14890139	-2.98840710
3840	0.00000000	-0.15010141	-3.01233240
3856	0.00000000	-0.15060142	-3.03641150
3872	0.00000000	-0.15030141	-3.06046800
3888	0.00000000	-0.15110143	-3.08457210
3904	0.01000000	-0.15090142	-3.10874030
3920	0.00000000	-0.15220144	-3.13300660
3936	0.00000000	-0.15230145	-3.15737490
3952	0.00000000	-0.15300146	-3.18179850
3968	0.00000000	-0.15310146	-3.20628120
3984	0.00000000	-0.15370147	-3.23082470
4000	0.00000000	-0.15370147	-3.25540330
4016	-0.02000000	-0.15450148	-3.28006430
4032	0.00000000	-0.15460148	-3.30479310
4048	0.00000000	-0.15460148	-3.32950280
4064	0.00000000	-0.15460148	-3.35424020
4080	0.00000000	-0.15480149	-3.37898300
4096	-0.01000000	-0.15570150	-3.40382240
4112	0.00000000	-0.15660152	-3.42880580
4128	-0.01000000	-0.15740153	-3.45391040
4144	0.00000000	-0.15800154	-3.47912050
4160	-0.01000000	-0.15870155	-3.50447700
4176	0.00000000	-0.15870155	-3.52986100
4192	0.00000000	-0.15870155	-3.55525570
